Guid	Model Id	Rotation X	Rotation Y	Rotation Z	Position X	Position Y	Position Z	Name Id	Texture Alias	Model File Name	Name
100000003178	3629	0.36568663	0	-0.930738	-2146.143	-31.96001	368.5308	0		overworld_bush_stickfruit_harvestable_01.adr	
100000003179	3631	0.3227195	0	-0.9464947	-2145.227	-31.96	377.0773	0		overworld_root_wildroot_harvestable_01.adr	
100000003180	3631	0.34953743	0	-0.9369224	-2144.123	-31.96	374.1167	0		overworld_root_wildroot_harvestable_01.adr	
100000003181	3631	0.34953743	0	-0.93692243	-2142.963	-31.96	371.0063	0		overworld_root_wildroot_harvestable_01.adr	
100000003182	3629	0.3312977	0	-0.9435263	-2170.766	-31.96	388.9691	0		overworld_bush_stickfruit_harvestable_01.adr	
100000003183	3629	0.3635766	0	-0.9315643	-2169.5	-31.96	385.8788	0		overworld_bush_stickfruit_harvestable_01.adr	
100000003184	3629	0.36357245	0	-0.9315659	-2168.344	-31.96	382.9168	0		overworld_bush_stickfruit_harvestable_01.adr	
100000003185	3629	0.36357397	0	-0.9315653	-2167.073	-31.95999	379.6567	0		overworld_bush_stickfruit_harvestable_01.adr	
100000003186	3629	0.3635766	0	-0.9315643	-2165.758	-31.96	376.2849	0		overworld_bush_stickfruit_harvestable_01.adr	
100000003187	3628	0.38226148	0	-0.9240542	-2175.136	-31.96	389.8955	0		overworld_spiralmint_bush_harvestable_01.adr	
100000003188	3666	0.37720332	0	-0.9261305	-2175.375	-31.96	381.1118	0		overworld_bush_stainberry_harvestable_01.adr	
100000003189	3666	0.38567987	0	-0.9226326	-2171.804	-31.96	372.1357	0		overworld_bush_stainberry_harvestable_01.adr	
100000003190	4225	0.3809152	0	-0.92460996	-2179.27	-31.96	379.8516	0		overworld_root_tumtumnip_harvestable_01.adr	
100000003191	4225	0.3953817	0	-0.918517	-2178.153	-31.96	376.8163	0		overworld_root_tumtumnip_harvestable_01.adr	
100000003192	4225	0.38605383	0	-0.92247623	-2176.789	-31.96	373.562	0		overworld_root_tumtumnip_harvestable_01.adr	
100000003193	4225	0.38605416	0	-0.9224761	-2175.608	-31.96	370.7297	0		overworld_root_tumtumnip_harvestable_01.adr	
100000003194	4225	0.38604727	0	-0.9224789	-2174.424	-31.96	367.8906	0		overworld_root_tumtumnip_harvestable_01.adr	
100000003195	3629	0.42625138	0	-0.90460473	-2182.489	-31.96	377.101	0		overworld_bush_stickfruit_harvestable_01.adr	
100000003196	3629	0.4390953	0	-0.89844054	-2181.059	-31.96	373.9554	0		overworld_bush_stickfruit_harvestable_01.adr	
100000003197	3629	0.39224312	0	-0.91986156	-2179.893	-31.96	371.1576	0		overworld_bush_stickfruit_harvestable_01.adr	
100000003198	3629	0.42155296	0	-0.90680385	-2178.558	-31.95999	368.1919	0		overworld_bush_stickfruit_harvestable_01.adr	
100000003199	3628	0.39835733	0	-0.9172303	-2185.011	-31.96	374.2658	0		overworld_spiralmint_bush_harvestable_01.adr	
100000003200	3628	0.39835578	0	-0.917231	-2183.777	-31.95999	371.4136	0		overworld_spiralmint_bush_harvestable_01.adr	
100000003201	3628	0.38862056	0	-0.92139786	-2182.569	-31.95996	368.3971	0		overworld_spiralmint_bush_harvestable_01.adr	
100000003202	3628	0.36018538	0	-0.9328807	-2173.23	-31.96	385.333	0		overworld_spiralmint_bush_harvestable_01.adr	
100000003203	3628	0.37414423	0	-0.92737055	-2172.179	-31.96	382.6714	0		overworld_spiralmint_bush_harvestable_01.adr	
100000003204	3628	0.3887425	0	-0.9213464	-2171.047	-31.96	379.76	0		overworld_spiralmint_bush_harvestable_01.adr	
100000003205	3628	0.40529597	0	-0.9141856	-2169.794	-31.96	376.9828	0		overworld_spiralmint_bush_harvestable_01.adr	
100000003206	784	0.94760567	0	0.3194425	-2173.73	-31.96	388.6259	0		human_m_farmhand_02.agr	
100000003207	783	0.9395691	0	0.3423593	-2171.355	-31.96	362.0727	0		human_m_farmhand_01.agr	
100000003208	784	-0.9680851	0	-0.25062168	-2156.206	-31.96	370.7746	0		human_m_farmhand_02.agr	
100000003209	783	-0.9273351	0	-0.37423193	-2143.784	-31.96	372.0714	0		human_m_farmhand_01.agr	
100000003210	4461	-0.23285623	0	0.9725111	-2193.699	-31.44104	326.1988	19097		human_f_tamara.agr	Tamara
100000003211	430	-0.57947093	0	0.81499285	-2184.513	-31.53728	328.1112	19091		human_m_pappy_farnum.agr	Pappy Farnum
100000003212	535	-0.99397534	0	0.10960434	-2197.76	-31.21604	329.7296	0		chicken.adr	
100000003213	642	0.2070456	0	-0.9783312	-2183.072	-31.31056	335.1252	74103		fairy_f_tcg_maple_sugarleaf.agr	Maple Sugarleaf
100000003214	9	-0.62562966	0	-0.7801202	-2181.481	-31.33786	334.9633	19100		humanchild_m_tshirtwithbeltbig.adr	Riley
100000003215	104	-0.10168631	0	-0.9948165	-2185.969	-31.24643	337.1647	0		sh_table_battlepets_01.adr	
100000003216	491	-0.92993647	0	-0.36772004	-2183.565	-31.23667	341.9566	41222		human_f_aunt_daisy.agr	Aunt Daisy
100000003217	135	0.102612056	0	-0.9947214	-2195.074	-37.13242	221.886	0		billygoat.adr	
100000003218	135	-0.12136122	0	0.99260837	-2194.544	-37.06347	216.5333	0		billygoat.adr	
100000003219	309	0.1086031	0	-0.9940852	-2154.907	-56.53166	229.2849	382885		sg_gametable_01.adr	Checkers & Chess
100000003220	311	-0.5354573	0	0.84456223	-2152.082	-56.5785	226.6274	37699		human_m_freestyle_02.agr	Uncle Irving
100000003221	83	0.88548404	0	-0.46466982	-2116.908	-57.49182	264.062	0		sh_barrel_01.adr	
100000003222	972	0.9774807	0	0.211025	-2116.374	-57.53136	262.7895	0		dog_large_floppy.adr	
100000003223	7	0.92855763	0	-0.3711881	-2115.822	-57.50579	263.8434	19102		humanchild_f_skirtandtunic.adr	Bo
100000003224	438	-0.88273084	0	0.46987888	-2079.854	-54.55669	208.2351	391382		human_m_andrew.agr	Houston
100000003225	325	0.96889406	0	-0.24747582	-2077.945	-54.70136	212.3831	70235		sh_table_wartable01.adr	Garden Defense
100000003226	377	0.19778937	0	-0.9802445	-2088.229	-54.76417	201.06	0		fairy_farmer_f.adr	
100000003227	325	0.99488807	0	-0.100983284	-2061.388	-54.47231	203.3583	140726		sh_table_wartable01.adr	Easy Garden Defense 
100000003228	4499	-0.9609499	0	-0.2767224	-2065.382	-54.72823	215.4098	433661		human_m_merchant_brawler_caucasian.agr	Rocky
100000003229	784	-0.856393	0	-0.5163246	-2060.154	-54.03419	210.259	19188		human_m_farmhand_02.agr	Papa Salt
100000003230	184	-0.8187274	0	0.5741824	-2061.556	-54.89739	196.7957	19187		human_m_freestyle_01.agr	Hartley Harrison
100000003231	4599	0.46629682	0	0.88462836	-2077.698	-56.31181	191.6439	5102554		human_f_merchant_miner_african.agr	Vela
100000003232	438	0.8748833	0	-0.48433393	-2078.389	-55.64841	200.7649	5101863		human_m_andrew.agr	Cleetus Farnum
100000003233	4490	-0.049151987	0	0.99879134	-2069.802	-55.65487	187.084	5102091		human_m_merchant_blacksmith_african.agr	Estus
100000003234	424	-0.5230274	0	-0.8523158	-2059.832	-53.99681	236.1575	19093		human_m_farmer_henry.agr	Henry
100000003235	437	-0.088757925	0	-0.9960532	-2095.908	-57.27924	349.5685	19107		human_f_anne.agr	Anne
100000003236	325	-0.96622103	0	-0.25771493	-2089.134	-56.81547	348.1839	140736		sh_table_wartable01.adr	Hard Garden Defense
100000003237	325	-0.86063427	0	0.5092234	-2104.745	-57.62448	346.1435	140732		sh_table_wartable01.adr	Medium Garden Defense
100000003238	214	0.95450467	0	-0.29819623	-2000.76	-34.67512	123.3521	37719		chugawug_m_greenwood_archer_01.adr	Wompugg
100000003239	214	0.8926752	0	-0.4507007	-2019.021	-35.86643	112.9076	0		chugawug_m_greenwood_archer_01.adr	
100000003240	214	-0.61316997	0	-0.789951	-2015.467	-35.76958	114.1827	0		chugawug_m_greenwood_archer_01.adr	
100000003241	500	-0.8160704	0	0.57795256	-881.9143	-39.48724	-706.3177	440726		sprite_cultist_m.adr	Cultist Initiate
100000003242	500	-0.8941603	0	0.44774717	-868.7004	-38.03953	-710.4014	440726		sprite_cultist_m.adr	Cultist Initiate
100000003243	500	-0.921354	0	0.38872465	-861.0922	-35.74182	-717.2681	440726		sprite_cultist_m.adr	Cultist Initiate
100000003244	500	-0.9941191	0	0.108291976	-843.1505	-30.73631	-713.8273	440726		sprite_cultist_m.adr	Cultist Initiate
100000003245	500	-0.99725455	0	0.07404967	-834.1268	-26.39304	-718.6759	440726		sprite_cultist_m.adr	Cultist Initiate
100000003246	500	-0.99725455	0	0.07404956	-833.1119	-26.85483	-713.0307	440726		sprite_cultist_m.adr	Cultist Initiate
100000003247	500	-0.9999747	0	-0.007110742	-813.994	-24.37444	-717.6541	440726		sprite_cultist_m.adr	Cultist Initiate
100000003248	500	0.8804256	0	0.47418448	-788.7037	-24.73207	-702.0079	440726		sprite_cultist_m.adr	Cultist Initiate
100000003249	500	0.99003774	0	-0.14080252	-778.2962	-27.28013	-697.1761	440726		sprite_cultist_m.adr	Cultist Initiate
100000003250	500	-0.9722221	0	-0.23406015	-777.4854	-27.78874	-691.6122	440726		sprite_cultist_m.adr	Cultist Initiate
100000003251	500	0.5244668	0	-0.85143095	-767.0657	-31.25323	-698.2081	440726		sprite_cultist_m.adr	Cultist Initiate
100000003252	500	-0.5021912	0	-0.8647566	-759.0307	-34.55313	-706.0877	440726		sprite_cultist_m.adr	Cultist Initiate
100000003253	500	-0.863034	0	0.50514585	-760.5732	-39.04344	-718.6169	440726		sprite_cultist_m.adr	Cultist Initiate
100000003254	500	-0.8184416	0	0.5745896	-773.3162	-43.66108	-721.6008	440726		sprite_cultist_m.adr	Cultist Initiate
100000003255	500	0.83593374	0	0.54883033	-777.7031	-44.85824	-724.5228	440726		sprite_cultist_m.adr	Cultist Initiate
100000003256	3217	0.88191414	0	-0.47140992	-773.8965	-73.51716	-707.9528	440728		necrowartzombie_01.adr	Monsterous Necrowart
100000003257	3217	0.47141007	0	0.8819142	-772.1711	-73.51716	-704.7252	440728		necrowartzombie_01.adr	Monsterous Necrowart
100000003258	3217	0.92655826	0	-0.37615123	-781.6517	-73.51716	-702.0023	440728		necrowartzombie_01.adr	Monsterous Necrowart
100000003259	3217	0.97035885	0	0.24166851	-778.7088	-73.51716	-692.564	440728		necrowartzombie_01.adr	Monsterous Necrowart
100000003260	3217	-0.09137493	0	0.9958165	-773.5709	-73.51716	-696.8072	440728		necrowartzombie_01.adr	Monsterous Necrowart
100000003261	3217	0.96948785	0	0.24513935	-791.494	-72.94509	-705.2034	440728		necrowartzombie_01.adr	Monsterous Necrowart
100000003262	3217	-0.95530885	0	-0.29560968	-764.7952	-73.51716	-700.0005	440728		necrowartzombie_01.adr	Monsterous Necrowart
100000003263	3217	0.8075999	0	0.58973074	-786.5734	-72.60773	-714.8951	440728		necrowartzombie_01.adr	Monsterous Necrowart
100000003264	500	-0.14362933	0	0.98963153	-767.6162	-68.76241	-725.0746	441992		sprite_cultist_m.adr	Fairy Cultist
100000003265	500	-0.87606853	0	0.4821865	-754.1489	-60.25256	-708.6405	441992		sprite_cultist_m.adr	Fairy Cultist
100000003266	500	-0.028455755	0	0.9995951	-756.054	-63.49707	-716.8358	441992		sprite_cultist_m.adr	Fairy Cultist
100000003267	3217	0.3943107	0	-0.9189772	-768.6255	-68.40516	-722.1677	440728		necrowartzombie_01.adr	Monsterous Necrowart
100000003268	3217	0.9918664	0	-0.12728351	-780.7271	-71.38503	-721.8633	440728		necrowartzombie_01.adr	Monsterous Necrowart
100000003269	3217	0.40289938	0	0.9152442	-764.4327	-64.56966	-715.1167	118945		necrowartzombie_01.adr	Mini Necrowart Zombie
100000003270	3217	0.8935547	0	-0.44895452	-762.4084	-62.57804	-712.933	118945		necrowartzombie_01.adr	Mini Necrowart Zombie
100000003271	3217	0.44252986	0	0.8967537	-763.7521	-63.31081	-713.3627	118945		necrowartzombie_01.adr	Mini Necrowart Zombie
100000003272	500	0.7065739	0	0.7076392	-763.4072	-64.58537	-715.6674	441992		sprite_cultist_m.adr	Fairy Cultist
100000003273	500	0.707636	0	-0.70657706	-762.2247	-62.11627	-712.2963	441992		sprite_cultist_m.adr	Fairy Cultist
100000003274	500	-0.9827176	0	-0.18511146	-756.4565	-57.37664	-698.9082	441992		sprite_cultist_m.adr	Fairy Cultist
100000003275	500	-0.07880721	0	-0.9968899	-761.1318	-55.58925	-693.0503	441992		sprite_cultist_m.adr	Fairy Cultist
100000003276	500	-0.89907926	0	0.43778592	-764.7061	-55.17597	-696.0134	441992		sprite_cultist_m.adr	Fairy Cultist
100000003277	500	0.9999705	0	-0.007684071	-772.9135	-51.68005	-692.5855	441992		sprite_cultist_m.adr	Fairy Cultist
100000003278	500	0.34388965	0	-0.93901	-779.1572	-50.88859	-692.4643	441992		sprite_cultist_m.adr	Fairy Cultist
100000003279	500	0.23809573	0	-0.97124165	-782.8112	-51.1744	-690.2731	441992		sprite_cultist_m.adr	Fairy Cultist
100000003280	500	-0.713383	0	-0.7007744	-780.2691	-49.33221	-698.6656	440726		sprite_cultist_m.adr	Cultist Initiate
100000003281	500	-0.77693796	0	-0.62957716	-782.3806	-48.70081	-702.215	441992		sprite_cultist_m.adr	Fairy Cultist
100000003282	500	0.5271369	0	0.8497803	-786.1249	-47.54379	-711.1755	440726		sprite_cultist_m.adr	Cultist Initiate
100000003283	4220	0.9280767	0	-0.3723891	-840.8241	-49.89272	-696.3012	440729		necronomicus_m.adr	Necronomicus
100000003284	4603	-0.99977773	0	0.021082165	-498.7022	10.60319	-17.71668	5102557		fairy_m_merchant_miner_cauasian_stripes.agr	Witts
100000003285	4493	0.285482	0	-0.95838404	-522.3567	10.24165	-21.28516	5102115		human_f_merchant_blacksmith_caucasian.agr	Seppa
100000003286	574	-0.95565194	0	-0.2944985	-519.457	10.24161	-34.68288	77270		fairy_m_blacksmith_01.agr	Derp Axemaker
100000003287	366	0.99988705	0	-0.015025889	-541.2661	10.24151	-27.29776	77211		fairy_f_freestyle_03.agr	Hunter Surelytree
100000003288	387	-0.91164917	0	0.4109694	-508.783	10.24788	-41.0977	36173		sg_practicedummy_nodes_01.adr	Practice Dummy
100000003289	33	-0.95571387	0	0.29429752	-506.4454	10.03743	-34.96611	76995		fairy_m_miner_01.adr	Shimmer Shinyaxe
100000003290	659	-0.4048933	0	0.91436404	-511.7108	10.24182	-48.82275	382807		fairy_m_freestyle_10.agr	Brann Dirtwings
100000003291	38	-0.72278106	0	0.69107705	-523.8506	10.242	-38.56763	0		human_m_miner_01.adr	
100000003292	38	0.9292064	0	-0.36956146	-525.707	10.24199	-37.68672	0		human_m_miner_01.adr	
100000003293	38	-0.87923825	0	0.4763823	-502.6984	10.24289	-46.8303	0		human_m_miner_01.adr	
100000003294	38	-0.8472051	0	0.531266	-474.0811	17.26383	-9.082959	0		human_m_miner_01.adr	
100000003295	38	0.985318	0	-0.17072913	-445.2072	27.80371	-4.317215	0		human_m_miner_01.adr	
100000003296	38	-0.20808537	0	-0.9781107	-468.1688	29.51257	-27.04663	0		human_m_miner_01.adr	
100000003297	38	0.8797999	0	0.47534427	-483.6801	13.91828	-28.72318	0		human_m_miner_01.adr	
100000003298	38	0.9687847	0	0.24790378	-475.5666	25.99391	-53.86766	0		human_m_miner_01.adr	
100000003299	38	-0.9996953	0	0.024680704	-461.7117	36.56386	-95.61331	0		human_m_miner_01.adr	
100000003300	38	-0.9637868	0	-0.26667404	-472.4388	25.66747	-80.05889	0		human_m_miner_01.adr	
100000003301	38	0.38038403	0	0.92482865	-444.3709	34.51203	24.1454	0		human_m_miner_01.adr	
100000003302	38	0.70200324	0	-0.71217364	-435.2724	42.25738	47.07642	0		human_m_miner_01.adr	
100000003303	38	0.47081545	0	-0.8822318	-417.3176	46.76376	18.9636	0		human_m_miner_01.adr	
100000003304	38	-0.3755635	0	0.9267966	-428.5125	44.21652	28.84258	0		human_m_miner_01.adr	
100000003305	38	-0.92192966	0	-0.38735744	-439.1926	37.67067	-37.86039	0		human_m_miner_01.adr	
100000003306	38	-0.53604645	0	0.8441886	-430.6886	37.99643	-41.45807	0		human_m_miner_01.adr	
100000003307	38	0.5626226	0	-0.8267139	-450.9734	37.67815	-38.2843	0		human_m_miner_01.adr	
100000003308	38	0.9525231	0	-0.3044662	-502.137	10.96369	-73.19854	0		human_m_miner_01.adr	
100000003309	38	-0.27640548	0	0.9610411	-488.2855	16.1999	-78.56322	0		human_m_miner_01.adr	
100000003310	38	0.8435056	0	0.5371203	-483.3916	17.65437	-84.97364	0		human_m_miner_01.adr	
100000003311	38	-0.05849333	0	0.99828774	-428.3949	32.39482	-97.47725	0		human_m_miner_01.adr	
100000003312	38	0.8733198	0	-0.48714733	-449.192	32.43827	-92.58414	0		human_m_miner_01.adr	
100000003313	38	-0.9502931	0	0.3113567	-462.5936	36.68955	-95.4938	0		human_m_miner_01.adr	
100000003314	38	-0.89386785	0	-0.44833043	-470.3585	20.73093	-116.9615	0		human_m_miner_01.adr	
100000003315	130	-0.047124967	0	0.998889	-522.3293	8.28352	-129.5943	0		antelope.adr	
100000003316	131	-0.9967042	0	-0.08112235	-504.8976	5.485404	-166.8041	0		antelope_female.adr	
100000003317	132	0.37868437	0	0.92552584	-560.7692	12.74016	48.04403	0		forest_buck.adr	
100000003318	4465	-0.9142487	0	0.40515342	-260.855	5.462192	-186.6246	442611		chugawug_m_ninja_blademaster_01.adr	Ninjawug Blademaster
100000003319	4465	-0.050507054	0	-0.9987237	-260.8611	4.339173	-202.2171	442611		chugawug_m_ninja_blademaster_01.adr	Ninjawug Blademaster
100000003320	4464	0.12113397	0	-0.9926362	-257.532	4.730441	-192.4436	442612		chugawug_m_ninja_archer_01.adr	Ninjawug Archer
100000003321	133	0.47356245	0	0.88076025	-386.7504	1.855845	-140.2102	0		forest_doe.adr	
100000003322	133	-0.90621436	0	0.4228186	-274.412	6.765605	-259.9341	0		forest_doe.adr	
100000003323	4465	0.978826	0	-0.20469388	-241.893	5.162203	-255.2143	442611		chugawug_m_ninja_blademaster_01.adr	Ninjawug Blademaster
100000003324	132	-0.2785038	0	0.96043515	-291.6559	7.400796	-250.5166	0		forest_buck.adr	
100000003325	4467	-0.05533213	0	-0.998468	-249.167	6.63044	-246.3505	442613		chugawug_m_ninjawug_bixie_rider_01.adr	Ninjawug Bixie-rider
100000003326	4465	-0.3788062	0	0.9254761	-211.2556	-0.4137664	-295.6631	442611		chugawug_m_ninja_blademaster_01.adr	Ninjawug Blademaster
100000003327	4465	0.41666278	0	0.90906113	-239.2503	1.624175	-287.9105	442611		chugawug_m_ninja_blademaster_01.adr	Ninjawug Blademaster
100000003328	4467	0.8050739	0	-0.59317464	-234.6381	0.5446191	-277.4557	442613		chugawug_m_ninjawug_bixie_rider_01.adr	Ninjawug Bixie-rider
100000003329	4465	-0.89186794	0	-0.4522959	-222.021	0.2900084	-272.7487	442611		chugawug_m_ninja_blademaster_01.adr	Ninjawug Blademaster
100000003330	4464	-0.9744513	0	0.22459882	-205.5801	-0.8260459	-285.1899	442612		chugawug_m_ninja_archer_01.adr	Ninjawug Archer
100000003331	166	-0.3777704	0	-0.92589927	-359.0575	16.10377	-283.4388	72022		troll_peasant_01.adr	Snarf
100000003332	435	-0.012954711	0	-0.999916	-390.4866	16.5626	-271.5176	46223		human_m_courier_rudolfo.agr	Serge
100000003333	496	0.7217699	0	-0.6921332	-397.6479	16.71633	-265.833	71252		human_m_treasurehunter.agr	Terrence
100000003334	173	0.9987137	0	-0.050705694	-398.9638	16.89053	-267.3683	71253	lightmark	dog_small_pointy.adr	Rocco
100000003335	339	-0.43422583	0	-0.90080404	-386.7904	16.6233	-239.3264	23732		human_f_freestyle_01.agr	Jenny Ironstomach
100000003336	104	-0.16598731	0	-0.98612785	-405.0161	15.73573	-214.4877	0		sh_table_battlepets_01.adr	
100000003337	313	-0.9977023	0	0.0677512	-402.2888	15.63752	-215.0881	115490		human_m_freestyle_04.agr	Herme Fickleleaf
100000003338	132	-0.41002402	0	0.91207474	-425.5011	13.68769	-185.3251	0		forest_buck.adr	
100000003339	133	-0.022994775	0	0.99973553	-415.5066	13.70552	-195.0498	0		forest_doe.adr	
100000003340	4582	0.87301433	0	-0.48769468	-403.3811	16.71794	-338.6205	5102516		human_m_merchant_wizard_caucasian.agr	Redsden
100000003341	4526	0.98928	0	-0.14603147	-411.3381	18.76537	-252.6907	5102376		human_f_merchant_ninja_asian.agr	Sleeping Panther
100000003342	4440	-0.7558528	0	-0.65474164	-256.8263	8.469096	-372.7278	442682		elf_m_chugzy.agr	Chugzy
100000003343	402	-0.94233763	0	0.33466378	-231.4934	11.73966	-387.434	0		squirrel.adr	
100000003344	403	0.21231863	0	0.9772005	-308.8817	6.627478	-378.8208	0		rabbit.adr	
100000003345	130	0.87964374	0	-0.47563317	-333.1668	10.06638	-447.8991	0		antelope.adr	
100000003346	131	0.8601685	0	-0.51001006	-398.861	2.086668	-469.878	0		antelope_female.adr	
100000003347	8	-0.13129504	0	0.9913434	-426.2159	16.60529	-237.855	23716		humanchild_m_tshirtwithbaggypants.adr	Desi
100000003348	50	-0.6169737	0	-0.7869838	-305.4916	2.706199	-640.1918	0		cat_shorthair.adr	
100000003349	309	-0.9967892	0	0.08007047	-339.3981	0.3430259	-667.3974	382885		sg_gametable_01.adr	Checkers & Chess
100000003350	30	0.5835742	0	0.8120599	-347.2886	0.433253	-665.365	18721		fairy_m_old_01.adr	Greenthumb
100000003351	570	0.17399515	0	0.9847465	-361.7757	0.3956981	-663.506	382884		fairy_f_freestyle_08.agr	Nightshade
100000003352	403	-0.71551645	0	0.6985959	-383.4615	1.510601	-659.4485	0		rabbit.adr	
100000003353	50	0.6036053	0	0.79728335	-368.2645	0.5146013	-635.8077	0		cat_shorthair.adr	
100000003354	377	0.92580503	0	-0.37800124	-375.471	0.6559294	-625.9284	18719		fairy_farmer_f.adr	Starshine
100000003355	32	-0.5784838	0	0.81569386	-377.0345	0.9659797	-614.6412	18720		fairy_m_farmer_01.adr	Peacepetal
100000003356	571	-0.59909403	0	-0.8006786	-326.6345	10.86481	-579.0054	387395		fairy_f_freestyle_09.agr	Flutterbye
100000003357	132	-0.7738463	0	-0.6333733	-426.0467	0.8621567	-601.025	0		forest_buck.adr	
100000003358	133	0.7738469	0	0.63337266	-434.4092	1.833473	-601.3296	0		forest_doe.adr	
100000003359	131	-0.85596204	0	-0.51703864	-516.3236	1.866764	-614.0015	0		antelope_female.adr	
100000003360	130	0.64312506	0	0.7657612	-539.256	0.9899613	-608.9576	0		antelope.adr	
100000003361	134	-0.7341856	0	-0.67894894	-607.2797	-2.847572	-690.2411	442606		floren.adr	Floren Leafling
100000003362	134	-0.88240457	0	0.47049135	-605.5338	-2.706234	-695.7222	442606		floren.adr	Floren Leafling
100000003363	134	0.7447232	0	-0.6673734	-611.2849	-2.706007	-688.165	442607	Default1	floren.adr	Floren Defender
100000003364	130	0.8684536	0	-0.49577034	-637.0876	-0.3495107	-705.412	0		antelope.adr	
100000003365	131	0.43826938	0	0.8988437	-645.7665	0.05631924	-735.1378	0		antelope_female.adr	
100000003366	132	0.5891842	0	-0.8079987	-555.618	11.78943	-708.3701	0		forest_buck.adr	
100000003367	134	-0.11792383	0	-0.9930227	-503.429	3.918915	-726.3229	442606		floren.adr	Floren Leafling
100000003368	134	0.9154127	0	0.40251657	-515.328	3.245467	-724.9243	442607	Default1	floren.adr	Floren Defender
100000003369	134	0.17799453	0	0.98403144	-510.9237	3.990416	-738.548	442606		floren.adr	Floren Leafling
100000003370	32	-0.31485403	0	-0.94914013	-472.8749	-0.1927607	-697.6217	38039		fairy_m_farmer_01.adr	Bulb
100000003371	133	-0.6283659	0	-0.777918	-513.8878	3.877693	-731.6793	0		forest_doe.adr	
100000003372	134	0.71984977	0	-0.6941298	-459.0036	8.347487	-650.4095	442606		floren.adr	Floren Leafling
100000003373	131	0.5996304	0	-0.8002771	-432.9497	6.453528	-669.7425	0		antelope_female.adr	
100000003374	134	-0.6569276	0	-0.7539536	-514.0756	2.052258	-650.0682	442606		floren.adr	Floren Leafling
100000003375	134	0.03598487	0	-0.99935234	-505.1767	0.8446378	-640.4482	442606		floren.adr	Floren Leafling
100000003376	134	-0.9963555	0	-0.08529802	-500.8492	0.8594667	-644.1887	442606		floren.adr	Floren Leafling
100000003377	41	0.9956098	0	-0.09360043	-337.1442	0.08309272	-680.0093	46929		fairy_f_01.adr	Poppy Wigglewings
100000003378	48	0.15574253	0	-0.98779774	-352.9478	-0.8132744	-698.6846	46945		fairy_m_01.adr	Hex Webdancer
100000003379	414	-0.9515881	0	0.30737612	-392.2565	-7.280513	-750.5137	38138	tshirt	fairy_seaside_m_01_lod0.adr	Flax
100000003380	241	-0.9458105	0	0.324719	-392.4858	-7.280513	-751.6786	38027		fairychild_f_pigtailsdress.adr	Blazing Star
100000003381	362	-0.67083216	0	-0.74160916	-241.1255	6.116929	-772.5897	38037		fairy_f_freestyle_glitter_01.agr	Calla
100000003382	180	-0.50952506	0	0.86045575	-211.0842	3.834905	-825.377	0		snake.adr	
100000003383	134	-0.26423487	0	0.9644584	-220.6801	3.694373	-814.0257	0	Default1	floren.adr	
100000003384	134	-0.6282591	0	0.7780041	-216.7436	3.580233	-814.9207	0	Default1	floren.adr	
100000003385	428	0.5269902	0	0.84987134	-295.2761	1.902695	-717.1608	21964		fairy_m_sakka.agr	Sakka
100000003386	32	-0.9193421	0	-0.39345905	-339.5074	-0.8849197	-797.6647	38033		fairy_m_farmer_01.adr	Oxalis Shamrock
100000003387	134	-0.5744676	0	0.8185273	-356.8828	-1.05593	-804.0406	18722		floren.adr	Lief
100000003388	32	-0.58111244	0	0.8138233	-350.2349	0.8023238	-814.3553	38029		fairy_m_farmer_01.adr	Funnel Bindweed
100000003389	377	0.86859447	0	0.49552366	-362.9048	-0.2680236	-816.9449	38031		fairy_farmer_f.adr	Zinnea Magnolio
100000003390	366	-0.36826637	0	0.92972034	-376.1304	1.189344	-820.9655	38035		fairy_f_freestyle_03.agr	Dahlia
100000003391	135	-0.29664394	0	0.9549881	-390.6393	28.92259	-890.2395	0		billygoat.adr	
100000003392	135	0.83389705	0	0.5519199	-407.9442	15.53888	-879.3975	0		billygoat.adr	
100000003393	135	-0.60339355	0	0.7974436	-391.8201	10.36424	-867.5728	0		billygoat.adr	
100000003394	403	-0.07131017	0	-0.99745417	-284.844	0.5366077	-688.0994	0		rabbit.adr	
100000003395	134	0.021055948	0	0.9997783	-172.635	5.401603	-700.783	442606		floren.adr	Floren Leafling
100000003396	134	0.9673181	0	0.25356573	-183.2776	4.472999	-704.8513	442606		floren.adr	Floren Leafling
100000003397	134	-0.9846169	0	-0.17472702	-183.8772	6.195153	-691.4899	442607	Default1	floren.adr	Floren Defender
100000003398	134	-0.621002	0	-0.78380895	-130.4681	4.11623	-680.7476	442608	Default3	floren.adr	Bitterleaf
100000003399	134	0.011038148	0	0.99993914	-111.8398	7.065027	-683.1824	442606		floren.adr	Floren Leafling
100000003400	134	-0.7148684	0	-0.699259	-110.4308	6.883143	-678.2016	442606		floren.adr	Floren Leafling
100000003401	134	0.94830006	0	-0.31737512	-142.8442	4.927198	-680.7759	442607	Default1	floren.adr	Floren Defender
100000003402	134	-0.342399	0	-0.93955463	-140.1172	5.021999	-662.2225	442607	Default1	floren.adr	Floren Defender
100000003403	202	0.23709098	0	0.9714875	-711.7072	-3.899959	-242.4772	139355		human_m_hooligan_boss_01.agr	Emahl
100000003404	517	0.3013407	0	0.95351654	-700.8402	-8.085194	-176.8988	0		fairy_m_hooligan_brawler_01.agr	
100000003405	881	0.69734216	0	0.7167383	-702.8616	-8.200118	-175.9772	0		human_m_courier_evil.agr	
